Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,Updated,Updated by owner,Name,Description,Highlighted
Architect,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,2025-11-18,2024-04-22,Architect,High-level role on multiple projects.,False
Developer,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,2024-08-08,2025-12-13,Developer,High-level role on multiple projects.,False
Manager,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,2024-12-12,2024-08-30,Manager,High-level role on multiple projects.,True
Analyst,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,2024-09-20,2026-02-04,Analyst,High-level role on multiple projects.,False
Developer,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,2024-11-03,2025-07-29,Developer,High-level role on multiple projects.,False
Tech Lead,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,2025-07-17,2024-04-17,Tech Lead,High-level role on multiple projects.,False
Developer,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,2024-06-17,2025-08-15,Developer,High-level role on multiple projects.,True
Architect,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,2025-09-20,2024-06-17,Architect,,True
Analyst,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,2025-11-25,2025-06-04,Analyst,High-level role on multiple projects.,False
Developer,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,2025-10-25,2024-10-02,Developer,High-level role on multiple projects.,False
Analyst,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,2025-12-19,2025-06-17,Analyst,,False
Developer,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,2024-04-15,2024-09-22,Developer,High-level role on multiple projects.,False
Manager,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_ef2ee397,ef2ee397,cv_ef2ee397,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,2024-07-26,2024-09-24,Manager,High-level role on multiple projects.,True
Analyst,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,2024-11-14,2026-02-24,Analyst,,False
Analyst,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,2025-04-14,2025-09-01,Analyst,High-level role on multiple projects.,False
Architect,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,2025-06-11,2025-03-23,Architect,,True
Developer,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,2026-01-25,2025-06-26,Developer,High-level role on multiple projects.,True
Manager,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,2025-11-09,2024-05-10,Manager,High-level role on multiple projects.,True
Analyst,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,2024-07-22,2024-10-05,Analyst,High-level role on multiple projects.,True
Developer,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,2024-11-04,2024-07-08,Developer,High-level role on multiple projects.,True
Analyst,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,2024-06-20,2026-03-13,Analyst,High-level role on multiple projects.,False
Architect,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,2026-03-21,2024-10-31,Architect,High-level role on multiple projects.,False
Analyst,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,2026-03-15,2025-01-06,Analyst,High-level role on multiple projects.,False
Manager,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,2025-02-21,2024-09-10,Manager,High-level role on multiple projects.,True
Tech Lead,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,2025-08-15,2024-04-25,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,2025-04-27,2025-11-15,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,2025-08-23,2024-07-10,Tech Lead,High-level role on multiple projects.,False
Manager,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,2025-05-23,2025-07-18,Manager,High-level role on multiple projects.,True
Analyst,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,2025-05-11,2026-02-23,Analyst,High-level role on multiple projects.,True
Analyst,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,2025-10-14,2025-08-24,Analyst,,False
Developer,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,2024-09-02,2025-11-06,Developer,High-level role on multiple projects.,True
Analyst,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,2025-01-04,2024-09-03,Analyst,,True
Architect,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,2025-04-24,2024-06-03,Architect,High-level role on multiple projects.,True
Developer,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,2024-10-12,2025-12-20,Developer,High-level role on multiple projects.,False
Tech Lead,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,2025-04-12,2024-12-01,Tech Lead,High-level role on multiple projects.,True
Analyst,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,2024-06-25,2025-09-29,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,2025-11-09,2026-01-22,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,2024-11-11,2024-05-06,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,2024-08-23,2024-05-24,Tech Lead,High-level role on multiple projects.,False
Developer,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,2025-12-30,2024-05-05,Developer,High-level role on multiple projects.,False
Architect,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,2025-05-28,2024-05-01,Architect,High-level role on multiple projects.,True
Analyst,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,2026-01-29,2024-06-16,Analyst,High-level role on multiple projects.,True
Developer,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,2024-08-20,2025-03-13,Developer,High-level role on multiple projects.,False
Developer,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,2025-10-02,2024-06-20,Developer,High-level role on multiple projects.,False
Tech Lead,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,2025-07-30,2024-06-23,Tech Lead,,True
Manager,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,2026-03-08,2025-12-01,Manager,High-level role on multiple projects.,False
Developer,int:Christopher Cortez,int:Senior Scrum Master,christopher.cortez@example.com,christophercortez,ext_dda8d6ed,dda8d6ed,cv_dda8d6ed,590.414.7546x926,+1-667-362-9160x324,1979,Delivery Management,USA,Swedish,2024-09-23,2025-07-10,Developer,High-level role on multiple projects.,True
Tech Lead,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,2025-07-21,2024-10-24,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,2025-03-05,2025-07-31,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,2025-04-25,2024-08-30,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,2024-12-10,2024-08-27,Analyst,High-level role on multiple projects.,True
Architect,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,2024-07-07,2024-07-16,Architect,High-level role on multiple projects.,False
Manager,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,2025-04-26,2025-01-19,Manager,High-level role on multiple projects.,True
Analyst,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,2025-01-03,2025-04-04,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_517bd764,517bd764,cv_517bd764,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,2025-05-28,2026-01-02,Tech Lead,High-level role on multiple projects.,True
Manager,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_517bd764,517bd764,cv_517bd764,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,2024-12-18,2024-06-08,Manager,High-level role on multiple projects.,False
Developer,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_517bd764,517bd764,cv_517bd764,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,2026-02-03,2024-07-07,Developer,,False
Analyst,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_60b15d71,60b15d71,cv_60b15d71,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,2025-07-26,2025-12-19,Analyst,High-level role on multiple projects.,False
Manager,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_60b15d71,60b15d71,cv_60b15d71,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,2026-03-10,2025-02-27,Manager,High-level role on multiple projects.,True
Tech Lead,int:Bonnie Kennedy,int:Associate DevOps Engineer,bonnie.kennedy@example.com,bonniekennedy,ext_61582b4c,61582b4c,cv_61582b4c,001-789-924-1956x252,250-599-7683,1977,Cloud Engineering,India,Swedish,2025-10-03,2024-08-28,Tech Lead,High-level role on multiple projects.,True
Manager,int:Bonnie Kennedy,int:Associate DevOps Engineer,bonnie.kennedy@example.com,bonniekennedy,ext_61582b4c,61582b4c,cv_61582b4c,001-789-924-1956x252,250-599-7683,1977,Cloud Engineering,India,Swedish,2025-04-18,2025-09-01,Manager,High-level role on multiple projects.,False
Architect,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_3e53c460,3e53c460,cv_3e53c460,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,2024-08-14,2026-02-06,Architect,High-level role on multiple projects.,False
Manager,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_3e53c460,3e53c460,cv_3e53c460,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,2025-07-18,2025-06-15,Manager,High-level role on multiple projects.,True
Architect,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,2025-04-24,2025-05-31,Architect,High-level role on multiple projects.,True
Tech Lead,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,2025-01-06,2025-12-19,Tech Lead,High-level role on multiple projects.,True
Analyst,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,2026-02-06,2024-08-30,Analyst,High-level role on multiple projects.,True
Analyst,int:Jacqueline Nelson,int:Consultant Data Platform Engineer,jacqueline.nelson@example.com,jacquelinenelson,ext_3262e801,3262e801,cv_3262e801,881.467.4233,+1-834-449-7347x156,1984,Data Engineering,Ireland,Norwegian,2025-09-16,2025-09-27,Analyst,,True
Tech Lead,int:Jacqueline Nelson,int:Consultant Data Platform Engineer,jacqueline.nelson@example.com,jacquelinenelson,ext_3262e801,3262e801,cv_3262e801,881.467.4233,+1-834-449-7347x156,1984,Data Engineering,Ireland,Norwegian,2024-10-30,2024-05-02,Tech Lead,High-level role on multiple projects.,True
Architect,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_e7ca3b72,e7ca3b72,cv_e7ca3b72,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,2025-03-31,2024-11-16,Architect,High-level role on multiple projects.,False
Developer,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_e7ca3b72,e7ca3b72,cv_e7ca3b72,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,2025-01-12,2026-02-06,Developer,High-level role on multiple projects.,True
Developer,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_ece79fbe,ece79fbe,cv_ece79fbe,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,2025-06-17,2025-02-21,Developer,,False
Analyst,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_4f986231,4f986231,cv_4f986231,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,2024-10-04,2025-06-24,Analyst,High-level role on multiple projects.,False
Architect,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_4f986231,4f986231,cv_4f986231,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,2025-03-21,2026-01-07,Architect,High-level role on multiple projects.,True
Tech Lead,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_8032314c,8032314c,cv_8032314c,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,2025-12-07,2024-11-03,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_4e7e2c3a,4e7e2c3a,cv_4e7e2c3a,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,2024-09-24,2024-04-22,Analyst,High-level role on multiple projects.,False
Analyst,int:Tiffany Warren,int:Principal ML Engineer,tiffany.warren@mail.test,tiffanywarren,ext_d425e08a,d425e08a,cv_d425e08a,001-334-767-9121x41614,2932771004,1985,AI/ML,United Kingdom,British,2025-01-28,2025-11-30,Analyst,High-level role on multiple projects.,False
Developer,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_69620149,69620149,cv_69620149,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,2025-08-13,2025-11-30,Developer,High-level role on multiple projects.,True
Tech Lead,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_69620149,69620149,cv_69620149,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,2025-05-28,2024-10-14,Tech Lead,High-level role on multiple projects.,False
Manager,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_845a5164,845a5164,cv_845a5164,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,2024-04-28,2026-01-05,Manager,High-level role on multiple projects.,False
Analyst,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,2025-04-25,2024-10-14,Analyst,High-level role on multiple projects.,True
Manager,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,2024-09-14,2025-12-04,Manager,,False
Tech Lead,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,2025-05-20,2025-09-01,Tech Lead,High-level role on multiple projects.,False
Developer,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,2025-07-12,2025-12-20,Developer,High-level role on multiple projects.,True
Architect,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,2024-06-07,2026-03-04,Architect,High-level role on multiple projects.,True
Analyst,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,2025-10-25,2024-07-29,Analyst,High-level role on multiple projects.,True
Manager,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,2024-05-07,2025-09-27,Manager,High-level role on multiple projects.,True
Analyst,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_85bc7092,85bc7092,cv_85bc7092,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,2025-04-26,2025-10-04,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_85bc7092,85bc7092,cv_85bc7092,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,2024-04-19,2025-06-20,Tech Lead,High-level role on multiple projects.,True
Developer,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_85bc7092,85bc7092,cv_85bc7092,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,2025-10-27,2024-04-19,Developer,High-level role on multiple projects.,False
Tech Lead,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,2024-08-03,2024-10-26,Tech Lead,High-level role on multiple projects.,True
Manager,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,2024-06-09,2026-02-05,Manager,High-level role on multiple projects.,True
Architect,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,2025-01-03,2025-05-05,Architect,High-level role on multiple projects.,False
Analyst,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_ad8fad47,ad8fad47,cv_ad8fad47,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,2025-02-11,2024-06-26,Analyst,High-level role on multiple projects.,False
Tech Lead,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_ad8fad47,ad8fad47,cv_ad8fad47,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,2026-02-21,2024-09-05,Tech Lead,High-level role on multiple projects.,False
Analyst,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_87f243eb,87f243eb,cv_87f243eb,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,2025-07-17,2024-12-26,Analyst,High-level role on multiple projects.,True
Analyst,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,2024-08-16,2025-04-09,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,2025-06-22,2026-01-03,Tech Lead,High-level role on multiple projects.,True
