Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
AWS Solutions Architect,int:Matthew Shelton,int:Associate Frontend Engineer,matthew.shelton@mail.test,matthewshelton,ext_485edaa2,485edaa2,cv_485edaa2,001-886-477-1333x447,(939)534-3626x20443,1978,Software Engineering,Spain,British,face9baf,a3132062,2024-08-11,2024-11-18,1,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,e02a1546,18516542,2025-03-04,2024-11-22,10,2025,Power BI,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Cindy Johnson,int:Principal Full-stack Engineer,cindy.johnson@example.com,cindyjohnson,ext_cdc4afcd,cdc4afcd,cv_cdc4afcd,956-444-9485x625,+1-970-632-0320,1977,Software Engineering,India,Polish,463fcd71,8a215ba9,2025-02-25,2024-07-12,8,2023,Power BI,Microsoft,Intensive 3-day workshop.,True,int:Yes,
Power BI,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,fc68e97d,797f830b,2024-04-18,2024-09-06,10,2025,Power BI,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,07489c64,e212b43e,2025-09-24,2024-10-02,2,2022,Power BI,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,6a043fb1,ff58831d,2025-11-02,2026-01-23,3,2023,Azure Fundamentals,Microsoft,,False,int:Yes,certificate.pdf
Power BI,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,a4d89f74,5a6aeb67,2024-04-07,2025-12-29,9,2023,Power BI,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,23b2f9f0,0e0e5fc8,2024-10-20,2024-12-15,3,2019,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,d51e9b74,4b9ed47b,2026-03-26,2025-11-16,6,2022,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,a85962f7,fe98828a,2025-09-07,2024-05-02,11,2024,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,e5113bdc,0fe45d50,2025-02-06,2025-11-30,6,2023,Power BI,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,6296fba4,7c5bf030,2024-11-28,2025-11-19,6,2019,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,55831cc6,832f81f4,2025-06-23,2025-03-13,6,2022,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Jason Murphy,int:Principal Full-stack Engineer,jason.murphy@example.org,jasonmurphy,ext_595b1c99,595b1c99,cv_595b1c99,3856732788,261.374.2243x864,2001,Software Engineering,Spain,British,b55e66f8,740fc43b,2024-11-09,2024-05-06,5,2022,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Jason Murphy,int:Principal Full-stack Engineer,jason.murphy@example.org,jasonmurphy,ext_595b1c99,595b1c99,cv_595b1c99,3856732788,261.374.2243x864,2001,Software Engineering,Spain,British,65eeaab9,74fce8d7,2025-03-05,2026-03-04,2,2020,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jason Murphy,int:Principal Full-stack Engineer,jason.murphy@example.org,jasonmurphy,ext_595b1c99,595b1c99,cv_595b1c99,3856732788,261.374.2243x864,2001,Software Engineering,Spain,British,4608bc62,4db931c7,2025-01-19,2025-06-04,2,2018,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jason Murphy,int:Principal Full-stack Engineer,jason.murphy@example.org,jasonmurphy,ext_595b1c99,595b1c99,cv_595b1c99,3856732788,261.374.2243x864,2001,Software Engineering,Spain,British,8488e0f1,6ec03676,2024-09-04,2024-07-06,11,2024,Databricks Lakehouse,Microsoft,,True,int:No,certificate.pdf
Power BI,int:Kathleen Gray,int:Principal Data Platform Engineer,kathleen.gray@example.com,kathleengray,ext_23a89b1d,23a89b1d,cv_23a89b1d,6817866179,891-680-1722x601,1969,Data Engineering,Ireland,Polish,1439cab8,736271d2,2024-04-30,2025-05-02,5,2024,Power BI,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Kathleen Gray,int:Principal Data Platform Engineer,kathleen.gray@example.com,kathleengray,ext_23a89b1d,23a89b1d,cv_23a89b1d,6817866179,891-680-1722x601,1969,Data Engineering,Ireland,Polish,5251d998,bbe96284,2026-02-02,2025-01-24,10,2024,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Kathleen Gray,int:Principal Data Platform Engineer,kathleen.gray@example.com,kathleengray,ext_23a89b1d,23a89b1d,cv_23a89b1d,6817866179,891-680-1722x601,1969,Data Engineering,Ireland,Polish,a28a6db0,8eaedf13,2025-11-07,2024-04-29,12,2023,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Kathleen Gray,int:Principal Data Platform Engineer,kathleen.gray@example.com,kathleengray,ext_23a89b1d,23a89b1d,cv_23a89b1d,6817866179,891-680-1722x601,1969,Data Engineering,Ireland,Polish,d2050126,528e8c8b,2024-11-25,2025-05-08,11,2024,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_b9f1a608,b9f1a608,cv_b9f1a608,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,7ce83441,a02ad156,2025-04-26,2024-08-08,8,2023,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_b9f1a608,b9f1a608,cv_b9f1a608,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,f226d104,bf4ef878,2024-10-08,2025-01-04,9,2019,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_b9f1a608,b9f1a608,cv_b9f1a608,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,38cf7a6f,3d0d3faa,2025-01-05,2025-08-30,3,2024,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:Yes,
SQL Advanced,int:Karen Decker,int:Associate AWS Engineer,karen.decker@example.org,karendecker,ext_b9f1a608,b9f1a608,cv_b9f1a608,897-279-4523x21941,9616027769,1971,Cloud Engineering,United Kingdom,British,aeada7c1,4d370da5,2025-02-19,2025-05-23,11,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_2a5011dd,2a5011dd,cv_2a5011dd,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,0af5c4ea,2e600714,2024-11-26,2025-05-24,3,2018,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,False,int:Yes,
Databricks Lakehouse,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_2a5011dd,2a5011dd,cv_2a5011dd,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,b640de1c,8bd55131,2025-06-21,2025-04-17,4,2020,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_2a5011dd,2a5011dd,cv_2a5011dd,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,6d1ba4df,28041df5,2025-07-01,2025-10-12,11,2019,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Johnny Miller,int:Consultant Azure Engineer,johnny.miller@example.org,johnnymiller,ext_2a5011dd,2a5011dd,cv_2a5011dd,+1-595-264-1220x310,972.436.8314,2002,Cloud Engineering,United Kingdom,Swedish,0de8aeeb,64e2d793,2025-07-20,2025-08-22,11,2019,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,
SQL Advanced,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_45d62a44,45d62a44,cv_45d62a44,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,603f0030,d53f4d2f,2026-02-26,2025-04-11,7,2020,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_45d62a44,45d62a44,cv_45d62a44,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,5fde1fc2,a6be4c6c,2024-09-24,2025-09-23,10,2020,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_45d62a44,45d62a44,cv_45d62a44,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,6a12fa22,0a07fa85,2025-01-02,2024-11-26,7,2018,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_45d62a44,45d62a44,cv_45d62a44,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,de77a730,2034338b,2024-11-15,2024-06-14,7,2019,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Andrew Ryan,int:Head of UCD and Insights,andrew.ryan@example.com,andrewryan,ext_45d62a44,45d62a44,cv_45d62a44,560.612.2777x0793,001-660-250-1667,1985,Head of UCD and Insights,Ireland,Norwegian,c8c16a2a,1e201a66,2024-12-19,2024-06-03,5,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Debra Harrington,int:Associate Data Engineer,debra.harrington@mail.test,debraharrington,ext_fdf6ce06,fdf6ce06,cv_fdf6ce06,(873)783-9597x246,329.834.1722x3297,1990,Data Engineering,Australia,Swedish,62c5b0b3,248cc94b,2025-05-17,2024-07-06,3,2022,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Debra Harrington,int:Associate Data Engineer,debra.harrington@mail.test,debraharrington,ext_fdf6ce06,fdf6ce06,cv_fdf6ce06,(873)783-9597x246,329.834.1722x3297,1990,Data Engineering,Australia,Swedish,7ce5d08d,6d996975,2026-02-24,2024-09-04,8,2020,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Denise Webster,int:Consultant Data Scientist,denise.webster@mail.test,denisewebster,ext_63cc44d4,63cc44d4,cv_63cc44d4,243.338.0054x5228,661-493-1837x45508,1977,AI/ML,United Kingdom,Danish,8a25d0f6,064869f6,2025-12-31,2025-04-09,5,2021,Azure Fundamentals,Microsoft,,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Denise Webster,int:Consultant Data Scientist,denise.webster@mail.test,denisewebster,ext_63cc44d4,63cc44d4,cv_63cc44d4,243.338.0054x5228,661-493-1837x45508,1977,AI/ML,United Kingdom,Danish,fb7d1195,432fb235,2025-04-15,2024-06-04,7,2020,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Denise Webster,int:Consultant Data Scientist,denise.webster@mail.test,denisewebster,ext_63cc44d4,63cc44d4,cv_63cc44d4,243.338.0054x5228,661-493-1837x45508,1977,AI/ML,United Kingdom,Danish,d4168cb6,7d73ca1d,2025-06-28,2024-05-18,9,2024,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Denise Webster,int:Consultant Data Scientist,denise.webster@mail.test,denisewebster,ext_63cc44d4,63cc44d4,cv_63cc44d4,243.338.0054x5228,661-493-1837x45508,1977,AI/ML,United Kingdom,Danish,54f4f417,ba4dcaf8,2025-02-03,2025-10-22,7,2018,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,d8c34d04,6fa8d4f0,2026-01-15,2026-01-18,2,2025,Azure Fundamentals,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,e42b89f6,a23176ad,2025-12-04,2025-12-30,4,2021,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,718eb7cc,95b07f52,2024-08-27,2024-06-01,8,2021,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,503b191a,2755b012,2025-08-15,2024-12-03,12,2021,Databricks Lakehouse,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,6ce4e852,805ac947,2025-01-09,2026-02-09,8,2024,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Stefanie Gonzalez,int:Principal Data Scientist,stefanie.gonzalez@example.org,stefaniegonzalez,ext_12b28666,12b28666,cv_12b28666,001-289-310-7711x991,(313)452-4787,2002,AI/ML,Ireland,Polish,6e9a5587,d2bc21a8,2025-01-08,2025-01-23,6,2025,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:Yes,
Azure Fundamentals,int:Andrew Hernandez,int:Lead Data Engineer,andrew.hernandez@example.com,andrewhernandez,ext_df5e6660,df5e6660,cv_df5e6660,+1-455-321-3760x3754,856-953-2863x266,1978,Data Engineering,United Kingdom,Danish,5032585b,d2467115,2024-09-09,2025-02-03,5,2020,Azure Fundamentals,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Andrew Hernandez,int:Lead Data Engineer,andrew.hernandez@example.com,andrewhernandez,ext_df5e6660,df5e6660,cv_df5e6660,+1-455-321-3760x3754,856-953-2863x266,1978,Data Engineering,United Kingdom,Danish,c1326012,40afbceb,2025-06-03,2025-06-10,5,2022,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,5b840e68,54f1852c,2025-04-17,2025-11-06,11,2023,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,769e5de8,3506fb02,2024-07-10,2024-07-27,8,2025,Databricks Lakehouse,AWS,,True,int:Yes,
Databricks Lakehouse,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,4de91307,417dd048,2026-04-01,2025-05-16,4,2019,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,d86e856e,79a77c38,2026-03-30,2024-05-16,2,2022,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,78681d64,30a74d8a,2025-08-16,2024-09-11,8,2021,Azure Fundamentals,Microsoft,,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:David Caldwell,int:Senior ML Engineer,david.caldwell@example.com,davidcaldwell,ext_a7490bd4,a7490bd4,cv_a7490bd4,250.872.0811x55626,001-602-490-8466x84550,1977,AI/ML,Slovenia,British,d96af8fa,33502e70,2024-07-25,2024-10-12,2,2022,Databricks Lakehouse,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_f7101721,f7101721,cv_f7101721,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,c8da9b02,e89ecd40,2024-12-16,2024-07-05,10,2022,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_f7101721,f7101721,cv_f7101721,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,395a5247,ffafc36e,2024-06-29,2025-01-27,10,2018,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_f7101721,f7101721,cv_f7101721,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,a4ad57c7,88ef6a18,2024-05-04,2025-09-01,3,2020,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Anne Robinson,int:Consultant Frontend Engineer,anne.robinson@example.com,annerobinson,ext_f7101721,f7101721,cv_f7101721,001-367-238-9975x634,+1-656-728-8431,2000,Software Engineering,United Kingdom,Danish,4beb0e24,e85b0665,2024-05-08,2024-11-11,6,2023,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,
AWS Solutions Architect,int:Gary Lawson,int:Principal Python Developer,gary.lawson@example.org,garylawson,ext_dea65a84,dea65a84,cv_dea65a84,(544)792-6831x589,912.366.1106x273,1988,Data Engineering,United Kingdom,Polish,8ac5e612,35e18720,2025-10-30,2026-02-15,11,2025,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Gary Lawson,int:Principal Python Developer,gary.lawson@example.org,garylawson,ext_dea65a84,dea65a84,cv_dea65a84,(544)792-6831x589,912.366.1106x273,1988,Data Engineering,United Kingdom,Polish,4e3018cb,232a8afd,2024-09-21,2024-11-03,12,2025,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Gary Lawson,int:Principal Python Developer,gary.lawson@example.org,garylawson,ext_dea65a84,dea65a84,cv_dea65a84,(544)792-6831x589,912.366.1106x273,1988,Data Engineering,United Kingdom,Polish,4890356a,0a982d38,2026-02-22,2025-02-26,3,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Gary Lawson,int:Principal Python Developer,gary.lawson@example.org,garylawson,ext_dea65a84,dea65a84,cv_dea65a84,(544)792-6831x589,912.366.1106x273,1988,Data Engineering,United Kingdom,Polish,f70c6441,dd55c75b,2025-02-17,2024-12-13,5,2021,SQL Advanced,Internal,Intensive 3-day workshop.,False,int:No,
Power BI,int:Julie Wilson,int:Lead Enterprise Architect,julie.wilson@example.org,juliewilson,ext_8c866d33,8c866d33,cv_8c866d33,(986)898-8649x767,(328)527-7288,1971,Architecture,Slovenia,British,4c2088a2,47d14279,2024-06-09,2026-02-05,2,2022,Power BI,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Julie Wilson,int:Lead Enterprise Architect,julie.wilson@example.org,juliewilson,ext_8c866d33,8c866d33,cv_8c866d33,(986)898-8649x767,(328)527-7288,1971,Architecture,Slovenia,British,7c99a90b,3277fd68,2026-03-28,2026-03-24,2,2023,Power BI,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Julie Wilson,int:Lead Enterprise Architect,julie.wilson@example.org,juliewilson,ext_8c866d33,8c866d33,cv_8c866d33,(986)898-8649x767,(328)527-7288,1971,Architecture,Slovenia,British,2ea79e2b,156c6b53,2025-09-27,2025-04-30,6,2022,Power BI,Internal,,True,int:No,certificate.pdf
Databricks Lakehouse,int:Julie Wilson,int:Lead Enterprise Architect,julie.wilson@example.org,juliewilson,ext_8c866d33,8c866d33,cv_8c866d33,(986)898-8649x767,(328)527-7288,1971,Architecture,Slovenia,British,8880b91d,c77b4e40,2026-03-06,2025-12-24,8,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_350057c2,350057c2,cv_350057c2,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,5ef549fe,eb49c6f7,2024-08-01,2025-04-05,2,2024,Azure Fundamentals,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_350057c2,350057c2,cv_350057c2,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,0efefc08,5eadc423,2024-04-30,2025-01-21,10,2021,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_350057c2,350057c2,cv_350057c2,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,20b03f0d,0b0e50b9,2026-01-23,2024-07-13,11,2018,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Lori Oconnell,int:Principal .NET Engineer,lori.oconnell@example.org,lorioconnell,ext_350057c2,350057c2,cv_350057c2,670.228.5196x115,221.654.5447x02296,1996,Software Engineering,United Kingdom,British,1adfc008,e1efce6f,2025-03-29,2024-11-11,5,2022,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Daniel Johnson,int:Principal .NET Engineer,daniel.johnson@mail.test,danieljohnson,ext_2c321ce3,2c321ce3,cv_2c321ce3,632-970-1851x0679,867-892-2877x72519,1973,Software Engineering,Australia,Danish,716d394b,bfd9cdce,2024-08-15,2025-04-27,3,2024,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,dd757e44,3779d961,2024-09-15,2025-04-14,3,2024,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,3d538095,65bb0fff,2025-09-08,2025-09-28,1,2019,Power BI,Internal,,False,int:No,certificate.pdf
Azure Fundamentals,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,ac892fb1,acf6674d,2025-11-02,2025-06-22,9,2020,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
