Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner skill ID,CV Partner skill category ID,Skill name,Year experience,Proficiency (0-5),Is official masterdata (in #{lang})
Troy Sanchez,int:Troy Sanchez,int:Associate .NET Engineer,troy.sanchez@mail.test,troysanchez,ext_1eef48ba,1eef48ba,cv_1eef48ba,+1-810-474-2799x0772,(570)316-5804x649,1972,Software Engineering,USA,Norwegian,68b496e7,c56ab973,Azure,4,3,int:No
Troy Sanchez,int:Troy Sanchez,int:Associate .NET Engineer,troy.sanchez@mail.test,troysanchez,ext_1eef48ba,1eef48ba,cv_1eef48ba,+1-810-474-2799x0772,(570)316-5804x649,1972,Software Engineering,USA,Norwegian,999247f8,3fd4c0f6,SQL,1,2,int:No
Troy Sanchez,int:Troy Sanchez,int:Associate .NET Engineer,troy.sanchez@mail.test,troysanchez,ext_1eef48ba,1eef48ba,cv_1eef48ba,+1-810-474-2799x0772,(570)316-5804x649,1972,Software Engineering,USA,Norwegian,e813d5d0,064c6eb0,Docker,10,3,int:No
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,c82076c5,688bfc83,JavaScript,11,5,int:No
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,ac5cfe2c,afccc4d3,SQL,4,2,int:No
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,dcf5c47e,36c99294,Oracle,6,5,int:Yes
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,4753452c,33078ac7,Databricks,3,1,int:No
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,bff8d2e9,907db308,Python,8,2,int:Yes
Diana Smith,int:Diana Smith,int:Associate ML Engineer,diana.smith@example.org,dianasmith,ext_7501f810,7501f810,cv_7501f810,+1-750-785-0165x790,(381)983-2538,1984,AI/ML,Australia,British,48fb5544,19394cd0,Snowflake,3,3,int:No
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,21963bc4,7cf9ce39,Kubernetes,6,5,int:No
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,7dcd90f1,35484555,Power BI,9,1,int:No
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,96f00bde,9904afbe,Azure,1,3,int:No
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,ce005024,a30a2d60,Node.js,7,3,int:Yes
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,81dbee9c,65d2937a,AWS,7,1,int:No
Karen Carrillo,int:Karen Carrillo,int:Senior Databricks Engineer,karen.carrillo@mail.test,karencarrillo,ext_0358eeb6,0358eeb6,cv_0358eeb6,001-793-935-5486x4015,988.317.8847x9513,1998,Data Engineering,India,British,925e9664,815dfbd2,Airflow,6,3,int:Yes
Daniel Coleman,int:Daniel Coleman,int:Senior .NET Engineer,daniel.coleman@example.org,danielcoleman,ext_8b782af2,8b782af2,cv_8b782af2,462-941-1241,(738)804-6827,1994,Software Engineering,United Kingdom,Danish,64e53e16,d99972e4,Databricks,7,3,int:No
Daniel Coleman,int:Daniel Coleman,int:Senior .NET Engineer,daniel.coleman@example.org,danielcoleman,ext_8b782af2,8b782af2,cv_8b782af2,462-941-1241,(738)804-6827,1994,Software Engineering,United Kingdom,Danish,538e6d20,ddc933f6,.NET,15,4,int:Yes
Daniel Coleman,int:Daniel Coleman,int:Senior .NET Engineer,daniel.coleman@example.org,danielcoleman,ext_8b782af2,8b782af2,cv_8b782af2,462-941-1241,(738)804-6827,1994,Software Engineering,United Kingdom,Danish,3e4947bf,cf89e8cb,Python,3,4,int:No
Gregory Rubio,int:Gregory Rubio,int:Senior Data Platform Engineer,gregory.rubio@mail.test,gregoryrubio,ext_04c8a13d,04c8a13d,cv_04c8a13d,704.931.0385x695,001-488-677-4924,1985,Data Engineering,United Kingdom,British,d5cf1c59,8c9703bb,Node.js,11,5,int:Yes
Gregory Rubio,int:Gregory Rubio,int:Senior Data Platform Engineer,gregory.rubio@mail.test,gregoryrubio,ext_04c8a13d,04c8a13d,cv_04c8a13d,704.931.0385x695,001-488-677-4924,1985,Data Engineering,United Kingdom,British,938736bd,7d162b5f,JavaScript,15,3,int:Yes
Gregory Rubio,int:Gregory Rubio,int:Senior Data Platform Engineer,gregory.rubio@mail.test,gregoryrubio,ext_04c8a13d,04c8a13d,cv_04c8a13d,704.931.0385x695,001-488-677-4924,1985,Data Engineering,United Kingdom,British,cdf46232,db8de416,TypeScript,15,1,int:Yes
Gregory Rubio,int:Gregory Rubio,int:Senior Data Platform Engineer,gregory.rubio@mail.test,gregoryrubio,ext_04c8a13d,04c8a13d,cv_04c8a13d,704.931.0385x695,001-488-677-4924,1985,Data Engineering,United Kingdom,British,0fce4316,d529946d,Oracle,15,1,int:No
April Williams,int:April Williams,int:Consultant DevOps Engineer,april.williams@mail.test,aprilwilliams,ext_9e9e296f,9e9e296f,cv_9e9e296f,475.440.2547,001-484-922-2231x059,1974,Cloud Engineering,United Kingdom,Swedish,005a8ba9,52af150f,TypeScript,10,3,int:No
April Williams,int:April Williams,int:Consultant DevOps Engineer,april.williams@mail.test,aprilwilliams,ext_9e9e296f,9e9e296f,cv_9e9e296f,475.440.2547,001-484-922-2231x059,1974,Cloud Engineering,United Kingdom,Swedish,cf52b23e,1d913011,Node.js,12,4,int:No
April Williams,int:April Williams,int:Consultant DevOps Engineer,april.williams@mail.test,aprilwilliams,ext_9e9e296f,9e9e296f,cv_9e9e296f,475.440.2547,001-484-922-2231x059,1974,Cloud Engineering,United Kingdom,Swedish,055ec2d8,866ffe30,AWS,7,3,int:No
April Williams,int:April Williams,int:Consultant DevOps Engineer,april.williams@mail.test,aprilwilliams,ext_9e9e296f,9e9e296f,cv_9e9e296f,475.440.2547,001-484-922-2231x059,1974,Cloud Engineering,United Kingdom,Swedish,c42f4a7e,424a35be,SQL,15,2,int:No
April Williams,int:April Williams,int:Consultant DevOps Engineer,april.williams@mail.test,aprilwilliams,ext_9e9e296f,9e9e296f,cv_9e9e296f,475.440.2547,001-484-922-2231x059,1974,Cloud Engineering,United Kingdom,Swedish,352aa9a7,126d0d6d,.NET,12,1,int:No
John Charles,int:John Charles,int:Consultant Kubernetes Engineer,john.charles@example.org,johncharles,ext_3b94509b,3b94509b,cv_3b94509b,452-638-0552x578,706-672-7520,2000,Cloud Engineering,India,Polish,af6b172e,918b1e94,Kafka,2,3,int:No
John Charles,int:John Charles,int:Consultant Kubernetes Engineer,john.charles@example.org,johncharles,ext_3b94509b,3b94509b,cv_3b94509b,452-638-0552x578,706-672-7520,2000,Cloud Engineering,India,Polish,f54168b7,23d6485f,Python,6,5,int:No
John Charles,int:John Charles,int:Consultant Kubernetes Engineer,john.charles@example.org,johncharles,ext_3b94509b,3b94509b,cv_3b94509b,452-638-0552x578,706-672-7520,2000,Cloud Engineering,India,Polish,c1d86278,52169f84,SQL,2,2,int:Yes
John Charles,int:John Charles,int:Consultant Kubernetes Engineer,john.charles@example.org,johncharles,ext_3b94509b,3b94509b,cv_3b94509b,452-638-0552x578,706-672-7520,2000,Cloud Engineering,India,Polish,6680a72e,5fd33e03,Azure,13,5,int:Yes
John Charles,int:John Charles,int:Consultant Kubernetes Engineer,john.charles@example.org,johncharles,ext_3b94509b,3b94509b,cv_3b94509b,452-638-0552x578,706-672-7520,2000,Cloud Engineering,India,Polish,558f13a8,9111d8a8,.NET,6,3,int:Yes
Stephen Solis,int:Stephen Solis,int:Lead Delivery Manager,stephen.solis@example.org,stephensolis,ext_ba51689e,ba51689e,cv_ba51689e,649.229.7517x0281,(693)575-1509x3983,1975,Delivery Management,USA,Swedish,10bd89d9,14688455,Snowflake,5,4,int:No
Stephen Solis,int:Stephen Solis,int:Lead Delivery Manager,stephen.solis@example.org,stephensolis,ext_ba51689e,ba51689e,cv_ba51689e,649.229.7517x0281,(693)575-1509x3983,1975,Delivery Management,USA,Swedish,95239ceb,e3d968df,Python,9,1,int:No
Stephen Solis,int:Stephen Solis,int:Lead Delivery Manager,stephen.solis@example.org,stephensolis,ext_ba51689e,ba51689e,cv_ba51689e,649.229.7517x0281,(693)575-1509x3983,1975,Delivery Management,USA,Swedish,6ef1c6c0,6b8ecf07,Docker,2,3,int:No
Elizabeth Travis,int:Elizabeth Travis,int:Consultant Backend Engineer,elizabeth.travis@mail.test,elizabethtravis,ext_e3b1c9a2,e3b1c9a2,cv_e3b1c9a2,7182718637,+1-356-526-5650x45547,1984,Software Engineering,Ireland,Norwegian,f0eccbe4,aa851f49,Node.js,2,3,int:No
Elizabeth Travis,int:Elizabeth Travis,int:Consultant Backend Engineer,elizabeth.travis@mail.test,elizabethtravis,ext_e3b1c9a2,e3b1c9a2,cv_e3b1c9a2,7182718637,+1-356-526-5650x45547,1984,Software Engineering,Ireland,Norwegian,b924cf32,65a1e257,SQL,13,4,int:Yes
Elizabeth Travis,int:Elizabeth Travis,int:Consultant Backend Engineer,elizabeth.travis@mail.test,elizabethtravis,ext_e3b1c9a2,e3b1c9a2,cv_e3b1c9a2,7182718637,+1-356-526-5650x45547,1984,Software Engineering,Ireland,Norwegian,43033a8e,f9ce2bc1,Docker,14,4,int:Yes
Elizabeth Travis,int:Elizabeth Travis,int:Consultant Backend Engineer,elizabeth.travis@mail.test,elizabethtravis,ext_e3b1c9a2,e3b1c9a2,cv_e3b1c9a2,7182718637,+1-356-526-5650x45547,1984,Software Engineering,Ireland,Norwegian,9ca7b949,acca01c5,GCP,2,2,int:No
Elizabeth Travis,int:Elizabeth Travis,int:Consultant Backend Engineer,elizabeth.travis@mail.test,elizabethtravis,ext_e3b1c9a2,e3b1c9a2,cv_e3b1c9a2,7182718637,+1-356-526-5650x45547,1984,Software Engineering,Ireland,Norwegian,d9487f9a,ed3b23b0,Power BI,15,3,int:Yes
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,2750b917,52bd1f56,TypeScript,3,1,int:No
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,3d7d3072,11b515c8,React,3,2,int:Yes
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,79baac70,2afe49d0,Docker,9,5,int:No
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,88113200,59901816,Oracle,6,3,int:No
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,67c3fed9,9ac968bc,Databricks,2,2,int:Yes
Caitlin Dodson,int:Caitlin Dodson,int:Senior Databricks Engineer,caitlin.dodson@mail.test,caitlindodson,ext_61092eff,61092eff,cv_61092eff,001-576-674-2662x9912,985.419.6106x4628,1996,Data Engineering,Ireland,Danish,96562111,b3fe5ff1,GCP,6,4,int:Yes
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,9bc5672c,b922c2e1,Oracle,6,2,int:No
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,4654919e,07392cac,TypeScript,14,4,int:No
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,16128076,f9108005,C#,7,4,int:Yes
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,6882f377,8ee30315,Snowflake,6,5,int:No
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,b7f7ba0e,bc6b8aac,Kubernetes,8,1,int:No
Patricia Salazar,int:Patricia Salazar,int:Consultant Analytics Engineer,patricia.salazar@mail.test,patriciasalazar,ext_1e91b82d,1e91b82d,cv_1e91b82d,626.948.7049,+1-373-600-2447,1998,Data Engineering,USA,British,03b7bdba,589fa407,Node.js,10,4,int:No
Jennifer Wagner,int:Jennifer Wagner,int:Consultant Analytics Engineer,jennifer.wagner@mail.test,jenniferwagner,ext_78563609,78563609,cv_78563609,(827)630-1471x95979,+1-971-458-9042x9025,1971,Data Engineering,United Kingdom,British,699c2250,2549fda3,Airflow,2,3,int:Yes
Jennifer Wagner,int:Jennifer Wagner,int:Consultant Analytics Engineer,jennifer.wagner@mail.test,jenniferwagner,ext_78563609,78563609,cv_78563609,(827)630-1471x95979,+1-971-458-9042x9025,1971,Data Engineering,United Kingdom,British,0e6f4f1a,800f0434,Spark,14,2,int:No
Jennifer Wagner,int:Jennifer Wagner,int:Consultant Analytics Engineer,jennifer.wagner@mail.test,jenniferwagner,ext_78563609,78563609,cv_78563609,(827)630-1471x95979,+1-971-458-9042x9025,1971,Data Engineering,United Kingdom,British,d9a211ee,69c3ebec,Databricks,9,2,int:No
Maria Kelley,int:Maria Kelley,int:Consultant Databricks Engineer,maria.kelley@mail.test,mariakelley,ext_73989ac9,73989ac9,cv_73989ac9,(520)445-6504x481,001-419-228-5544x51895,1990,Data Engineering,Ireland,Swedish,c5c26889,1016fdb5,Kafka,5,3,int:No
Maria Kelley,int:Maria Kelley,int:Consultant Databricks Engineer,maria.kelley@mail.test,mariakelley,ext_73989ac9,73989ac9,cv_73989ac9,(520)445-6504x481,001-419-228-5544x51895,1990,Data Engineering,Ireland,Swedish,4d084768,6e16dc18,dbt,2,1,int:Yes
Maria Kelley,int:Maria Kelley,int:Consultant Databricks Engineer,maria.kelley@mail.test,mariakelley,ext_73989ac9,73989ac9,cv_73989ac9,(520)445-6504x481,001-419-228-5544x51895,1990,Data Engineering,Ireland,Swedish,66d3a15b,88fe895b,Terraform,11,5,int:Yes
Phyllis Manning,int:Phyllis Manning,int:Principal C# Developer,phyllis.manning@mail.test,phyllismanning,ext_ab4e9dce,ab4e9dce,cv_ab4e9dce,(584)457-6521,233.989.8881x67112,1986,Software Engineering,Slovenia,Norwegian,faa3f129,cee6889d,Python,10,5,int:Yes
Phyllis Manning,int:Phyllis Manning,int:Principal C# Developer,phyllis.manning@mail.test,phyllismanning,ext_ab4e9dce,ab4e9dce,cv_ab4e9dce,(584)457-6521,233.989.8881x67112,1986,Software Engineering,Slovenia,Norwegian,036b4d43,da7a8bd8,Snowflake,10,2,int:Yes
Phyllis Manning,int:Phyllis Manning,int:Principal C# Developer,phyllis.manning@mail.test,phyllismanning,ext_ab4e9dce,ab4e9dce,cv_ab4e9dce,(584)457-6521,233.989.8881x67112,1986,Software Engineering,Slovenia,Norwegian,4e43c9d3,062aceaf,Spark,5,3,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,09b78e8c,6c2d36f0,React,10,5,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,3379600a,ff2e41d2,AWS,10,3,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,102921d8,07fc0516,Kubernetes,8,3,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,f341862c,6a9ec1b5,Spark,1,2,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,98e04e2b,0371cc2e,Azure,13,1,int:Yes
Thomas Green,int:Thomas Green,int:Senior Analytics Engineer,thomas.green@mail.test,thomasgreen,ext_f661937f,f661937f,cv_f661937f,(545)427-9852x401,001-923-842-3216x110,1985,Data Engineering,United Kingdom,Danish,99c3d707,4acb343e,Oracle,7,2,int:No
John Walsh,int:John Walsh,int:Associate DevOps Engineer,john.walsh@example.org,johnwalsh,ext_0cc96594,0cc96594,cv_0cc96594,6312089071,440-711-9393,1981,Cloud Engineering,United Kingdom,Polish,66612fd8,e1523d46,SQL,4,3,int:Yes
John Walsh,int:John Walsh,int:Associate DevOps Engineer,john.walsh@example.org,johnwalsh,ext_0cc96594,0cc96594,cv_0cc96594,6312089071,440-711-9393,1981,Cloud Engineering,United Kingdom,Polish,9d1f96e8,e71f98cc,AWS,13,2,int:Yes
John Walsh,int:John Walsh,int:Associate DevOps Engineer,john.walsh@example.org,johnwalsh,ext_0cc96594,0cc96594,cv_0cc96594,6312089071,440-711-9393,1981,Cloud Engineering,United Kingdom,Polish,e43ee276,c027d73e,Terraform,9,4,int:No
John Walsh,int:John Walsh,int:Associate DevOps Engineer,john.walsh@example.org,johnwalsh,ext_0cc96594,0cc96594,cv_0cc96594,6312089071,440-711-9393,1981,Cloud Engineering,United Kingdom,Polish,abc22f93,64effc7e,Kafka,2,4,int:Yes
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,bbed86c3,3d0cd1fd,Terraform,2,2,int:No
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,a3d01d32,29ff8eb2,Databricks,13,4,int:No
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,633eaf17,2e5bb16b,Oracle,9,4,int:Yes
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,e0b98bf9,d9e9c5f2,Python,14,2,int:No
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,f1bf3345,d32dbe5e,Airflow,13,2,int:Yes
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,4691dfe8,f83f7ff1,Snowflake,10,5,int:Yes
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,abf5975b,bd26095f,Azure,14,5,int:Yes
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,cd7080a0,7df5389f,AWS,4,5,int:No
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,f721ef9a,f3bf95ea,Docker,1,1,int:No
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,b8959c48,8b226860,Airflow,11,4,int:Yes
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,05865d73,d78e1aac,Oracle,10,5,int:Yes
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,dfc309cb,9f085758,Spark,4,2,int:No
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,e85a70dd,47fd515d,React,11,1,int:No
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,6994d4fa,63541670,Power BI,7,5,int:Yes
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,d0d9c667,9d3311fc,GCP,14,4,int:Yes
Amber Taylor,int:Amber Taylor,int:Senior Kubernetes Engineer,amber.taylor@mail.test,ambertaylor,ext_f0099a3f,f0099a3f,cv_f0099a3f,384.227.1147x7320,370-326-9524,1982,Cloud Engineering,United Kingdom,Polish,321e1be5,8a926362,Kubernetes,1,5,int:No
Amber Taylor,int:Amber Taylor,int:Senior Kubernetes Engineer,amber.taylor@mail.test,ambertaylor,ext_f0099a3f,f0099a3f,cv_f0099a3f,384.227.1147x7320,370-326-9524,1982,Cloud Engineering,United Kingdom,Polish,47245caa,148e9e26,Databricks,3,3,int:Yes
Amber Taylor,int:Amber Taylor,int:Senior Kubernetes Engineer,amber.taylor@mail.test,ambertaylor,ext_f0099a3f,f0099a3f,cv_f0099a3f,384.227.1147x7320,370-326-9524,1982,Cloud Engineering,United Kingdom,Polish,8c8c5a04,60929114,Power BI,14,2,int:Yes
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,d0f08b35,9fd5be26,.NET,2,2,int:No
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,53d48ae2,89c551cf,Databricks,1,4,int:No
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,0efc0e7e,48b72ccc,AWS,13,1,int:Yes
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,6f441831,10c8f8d7,TypeScript,5,3,int:Yes
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,87eb41ae,0f5a32d7,AWS,9,3,int:No
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,d29681a5,c14a2a7b,Terraform,11,3,int:Yes
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,c26bb162,73bb71cc,JavaScript,15,5,int:No
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,e087db78,bcd64165,Terraform,6,3,int:Yes
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,7234a51c,b86dddb7,Databricks,8,2,int:No
